house_type,room_count,house_size,location,city,latitude,longitude,num_bathrooms,num_balconies,security_deposit,status,price
,1 BHK,670.0,Virar,Mumbai,19.47033882,72.79947662,2.0,0.0,0,Semi-Furnished,6500
Apartment ,1 BHK,,Thane West,Mumbai,19.27896118,72.94429016,2.0,0.0,0,Semi-Furnished,22000
Independent Floor ,3 BHK,1500.0,Greater kailash 1,Delhi,28.55183792,77.23640442,,0.0,0,Unfurnished,140000
Apartment ,2 BHK,950.0,Kanjurmarg,Mumbai,19.1339817,72.93009186,,0.0,0,Furnished,45000
Apartment ,1 BHK,508.0,Dhanori,Pune,18.59919357,73.89832306,1.0,0.0,<=100k,Unfurnished,13500
Apartment ,3 BHK,1600.0,Sector-18 Dwarka,Delhi,28.58725357,77.03544617,2.0,0.0,0,Semi-Furnished,38000
Apartment ,2 BHK,1250.0,Powai,Mumbai,19.12325668,72.91281128,2.0,0.0,0,Semi-Furnished,75000
Apartment ,2 BHK,1000.0,Santacruz East,Mumbai,19.07358932,72.86816406,2.0,0.0,0,Furnished,99000
Independent Floor ,4 BHK,1800.0,Saket,Delhi,28.52349854,77.20964813,4.0,0.0,0,Semi-Furnished,190000
Apartment ,1 BHK,750.0,Pimple Saudagar,Pune,18.59486961,73.79818726,1.0,0.0,<=100k,Unfurnished,13000
Independent Floor ,4 BHK,2700.0,Kirti Nagar,Delhi,28.64817238,77.14144897,4.0,0.0,0,Semi-Furnished,75000
Apartment ,2 BHK,1250.0,Andheri East,Mumbai,19.10038948,72.88574982,2.0,0.0,0,Furnished,57000
Apartment ,4 BHK,2450.0,Prabhadevi,Mumbai,19.01035881,72.83055115,5.0,0.0,,Semi-Furnished,575000
Apartment ,1 BHK,586.0,Andheri East,Mumbai,19.11804008,72.88634491,1.0,0.0,,Unfurnished,30000
Apartment ,1 BHK,597.0,Undri,Pune,18.45446014,73.9148407,1.0,1.0,<=100k,Semi-Furnished,11000
Apartment ,1 BHK,425.0,Kandivali West,Mumbai,19.20246506,72.82470703,1.0,0.0,<=100k,Unfurnished,17000
,1 BHK,641.0,Wadgaon Sheri,Pune,18.55271912,73.92081451,1.0,0.0,0,Furnished,20000
Apartment ,2 BHK,780.0,Andheri West,Mumbai,19.14356232,72.82190704,2.0,0.0,0,Furnished,70000
Apartment ,3 BHK,1500.0,Hadapsar,Pune,18.51144791,73.92240143,3.0,0.0,0,Semi-Furnished,27000
Independent House ,4 BHK,5562.0,Greater kailash 1,Delhi,28.55175018,77.23332977,4.0,2.0,>100k,Unfurnished,401012
,3 BHK,1300.0,NIBM Annex Mohammadwadi,Pune,18.47131538,73.90200043,3.0,1.0,<=100k,Furnished,35000
Independent Floor ,3 BHK,1440.0,Chittaranjan Park,Delhi,28.53881073,77.2489624,3.0,0.0,0,Semi-Furnished,75000
Independent Floor ,2 BHK,500.0,Dwarka Mor,Delhi,28.6241684,77.0315094,2.0,0.0,0,Semi-Furnished,10000
Apartment ,3 BHK,1255.0,Kandivali East,Mumbai,19.19691467,72.87820435,2.0,0.0,0,Furnished,52000
Apartment ,2 BHK,1000.0,NIBM Annex Mohammadwadi,Pune,18.47255516,73.91059113,2.0,1.0,<=100k,Unfurnished,23000
Independent Floor ,3 BHK,1000.0,Dabri,Delhi,28.60548592,77.09065247,2.0,0.0,0,Semi-Furnished,22000
Apartment ,2 BHK,952.0,Dhanori,Pune,18.59297371,73.90126038,2.0,0.0,,Semi-Furnished,19600
Independent Floor ,1 BHK,,Subhash Nagar,Delhi,28.63766098,77.11206818,1.0,0.0,0,Semi-Furnished,20000
Apartment ,3 BHK,1300.0,Ghansoli,Mumbai,19.12031364,72.99881744,3.0,0.0,0,Furnished,65000
Apartment ,2 BHK,750.0,Chembur,Mumbai,19.05700111,72.90486145,2.0,0.0,0,Unfurnished,55000
Independent Floor ,3 BHK,2741.0,Safdarjung Enclave,Delhi,28.56125832,77.19052124,3.0,2.0,>100k,Unfurnished,301022
Independent Floor ,4 BHK,2700.0,Greater Kailash,Delhi,28.53398132,77.24250031,4.0,0.0,0,Furnished,180000
Independent Floor ,3 BHK,2856.0,Greater Kailash II,Delhi,28.53174019,77.24913788,3.0,2.0,>100k,Unfurnished,301012
Apartment ,1 BHK,595.0,Ravet,Pune,18.64532852,73.75150299,1.0,0.0,<=100k,Unfurnished,12000
Independent Floor ,5 BHK,6521.0,Golf Links,Delhi,28.59763908,77.23332977,4.0,2.0,,Unfurnished,301012
Apartment ,2 BHK,987.0,Wagholi,Pune,18.58679199,73.99843597,2.0,2.0,<=100k,Unfurnished,17000
Independent Floor ,3 BHK,1400.0,Ramesh Nagar,Delhi,28.64922142,77.13320923,3.0,0.0,0,Semi-Furnished,35000
Apartment ,2 BHK,1700.0,Andheri East,Mumbai,19.11436844,72.884758,2.0,0.0,,Unfurnished,70000
,2 BHK,1130.0,Kharadi,Pune,18.55356216,73.94377899,2.0,1.0,<=100k,Furnished,28000
Apartment ,2 BHK,865.0,Vikhroli,Mumbai,19.11166382,72.92677307,2.0,0.0,0,Semi-Furnished,50000
Apartment ,2 BHK,1050.0,Andheri West,Mumbai,19.1355629,72.81622314,2.0,0.0,0,Furnished,55000
Independent Floor ,3 BHK,1800.0,Safdarjung Development Area,Delhi,28.55068588,77.20052338,3.0,0.0,0,Furnished,135000
Independent Floor ,3 BHK,2856.0,Vasant Vihar,Delhi,28.55739021,77.15714264,,2.0,>100k,Unfurnished,312828
Villa ,2 BHK,1200.0,Viman Nagar,Pune,18.56818581,73.91455841,3.0,0.0,0,Furnished,45000
Independent House ,5 BHK,5000.0,Wadgaon Sheri,Pune,18.5601635,73.92492676,5.0,0.0,0,Unfurnished,110000
Independent House ,1 BHK,780.0,Wagholi,Pune,18.58660889,73.99105835,1.0,0.0,0,Unfurnished,9500
Apartment ,1 BHK,650.0,Kurla,Mumbai,19.06987572,72.87733459,2.0,0.0,0,Semi-Furnished,55000
,3 BHK,1800.0,Sector 13 Dwarka,Delhi,28.60041809,77.0395813,3.0,0.0,0,Semi-Furnished,37000
Apartment ,1 BHK,650.0,Narayan Peth,Pune,18.51502228,73.84793091,1.0,0.0,<=100k,Semi-Furnished,16000
Independent House ,5 BHK,6521.0,Chattarpur,Delhi,28.49946976,77.19647217,4.0,2.0,>100k,Unfurnished,401014
Apartment ,2 BHK,1000.0,Wakad,Pune,18.58989906,73.7726593,2.0,1.0,<=100k,Semi-Furnished,20000
Studio Apartment ,1 RK,200.0,Wakad,Pune,18.59894371,73.76527405,1.0,0.0,0,Furnished,4000
Apartment ,1 BHK,750.0,Pimple Saudagar,Pune,18.59486961,73.79818726,1.0,0.0,<=100k,Unfurnished,14000
Independent Floor ,3 BHK,2741.0,Anand Niketan,Delhi,28.57893944,77.16504669,3.0,2.0,>100k,Unfurnished,310102
Apartment ,3 BHK,1147.0,Malad West,Mumbai,19.18694305,72.83223724,3.0,2.0,>100k,Unfurnished,70000
Apartment ,3 BHK,2050.0,Worli,Mumbai,18.99952126,72.81811523,3.0,0.0,0,Semi-Furnished,160000
Independent Floor ,3 BHK,2856.0,Jor bagh,Delhi,28.67728996,77.15930176,3.0,2.0,>100k,Unfurnished,301022
Apartment ,1 BHK,526.0,Goregaon East,Mumbai,19.1560955,72.88613892,1.0,0.0,0,Furnished,16000
Apartment ,2 BHK,1250.0,Seawoods,Mumbai,19.00620651,73.01461792,2.0,0.0,0,Semi-Furnished,60000
Independent Floor ,4 BHK,5896.0,Vasant Vihar,Delhi,28.55739021,77.15714264,4.0,2.0,>100k,Unfurnished,301022
Independent House ,5 BHK,6521.0,New Friends Colony,Delhi,28.56705093,77.27355957,4.0,2.0,>100k,Unfurnished,549115
Independent Floor ,3 BHK,1300.0,Dwarka Mor,Delhi,28.62420845,77.03496552,3.0,0.0,0,Semi-Furnished,17000
,2 BHK,1700.0,Green Park Extension,Delhi,28.55907249,77.20407104,2.0,0.0,0,Semi-Furnished,50000
Studio Apartment ,1 RK,300.0,East of Kailash,Delhi,28.55871391,77.25095367,,1.0,<=100k,Furnished,13000
Apartment ,3 BHK,1100.0,Andheri West,Mumbai,19.1423111,72.81121826,3.0,0.0,0,Unfurnished,110000
Independent Floor ,2 BHK,1450.0,Rajouri Garden,Delhi,28.63847351,77.11963654,2.0,0.0,0,Furnished,35000
Apartment ,1 BHK,580.0,Wagholi,Pune,18.57388115,73.97631073,2.0,2.0,<=100k,Furnished,12000
Apartment ,2 BHK,,Wagholi,Pune,18.59166145,74.00128174,2.0,0.0,<=100k,Semi-Furnished,15000
Apartment ,1 BHK,700.0,Airoli,Mumbai,19.14788246,72.99542999,1.0,0.0,0,Semi-Furnished,21000
,2 BHK,,Kalyan West,Mumbai,19.25731087,73.12992096,,0.0,0,Unfurnished,18000
Apartment ,2 BHK,,juhu tara,Mumbai,19.10225296,72.82697296,3.0,2.0,>100k,Furnished,180000
Apartment ,2 BHK,1200.0,Malad West,Mumbai,19.18059731,72.84043121,2.0,0.0,0,Furnished,52000
Apartment ,4 BHK,1600.0,Chinchwad,Pune,18.63941002,73.78873444,,0.0,0,Furnished,45000
Villa ,4 BHK,5852.0,Greater Kailash II,Delhi,28.53174019,77.24913788,4.0,2.0,>100k,Unfurnished,541225
Independent Floor ,3 BHK,2846.0,Sarvpriya Vihar,Delhi,28.54276657,77.20674133,3.0,2.0,>100k,Unfurnished,301011
Apartment ,3 BHK,1800.0,dwarka sector 17,Delhi,28.59523773,77.02385712,2.0,0.0,0,Semi-Furnished,48000
,1 BHK,550.0,Kharghar,Mumbai,19.05111313,73.07460785,1.0,0.0,0,Unfurnished,12000
Apartment ,2 BHK,1150.0,Kharghar,Mumbai,19.07134628,73.07009888,2.0,0.0,<=100k,Unfurnished,25000
Apartment ,2 BHK,1075.0,Wagholi,Pune,18.5711174,73.97442627,2.0,0.0,<=100k,Semi-Furnished,17000
Independent Floor ,3 BHK,1800.0,Pitampura,Delhi,28.69649315,77.13860321,3.0,0.0,0,Semi-Furnished,48000
Apartment ,3 BHK,950.0,Mulund West,Mumbai,19.16048431,72.94541931,2.0,0.0,0,Unfurnished,50000
Apartment ,1 BHK,600.0,Andheri East,Mumbai,19.10704422,72.86820221,2.0,0.0,0,Furnished,41000
Apartment ,2 BHK,740.0,Kanjurmarg,Mumbai,19.1315136,72.92739868,2.0,0.0,0,Semi-Furnished,28000
Apartment ,1 BHK,,Ghansoli,Mumbai,19.12399673,72.9980545,1.0,1.0,<=100k,Unfurnished,11000
Independent Floor ,3 BHK,1548.0,Paschim Vihar,Delhi,28.67709351,77.10632324,3.0,0.0,0,Semi-Furnished,41000
Apartment ,2 BHK,1050.0,Lohegaon,Pune,18.60578346,73.91027069,2.0,0.0,0,Semi-Furnished,23000
Apartment ,3 BHK,1050.0,Dhanori,Pune,18.60419464,73.90248871,2.0,0.0,0,Semi-Furnished,20800
,2 BHK,1115.0,Wakad,Pune,18.59578705,73.77779388,2.0,0.0,,Unfurnished,23000
Apartment ,2 BHK,951.0,Wagholi,Pune,18.58956146,73.96814728,2.0,2.0,<=100k,Unfurnished,20000
Apartment ,1 BHK,500.0,Dombivali,Mumbai,19.20687675,73.10365295,2.0,0.0,0,Semi-Furnished,9000
Apartment ,1 BHK,600.0,Nigdi,Pune,18.6574707,73.76837921,1.0,1.0,<=100k,Unfurnished,10000
,2 BHK,450.0,Andheri West,Mumbai,19.12205124,72.83136749,2.0,0.0,0,Unfurnished,65000
Apartment ,2 BHK,1350.0,Goregaon West,Mumbai,19.16319275,72.84197235,2.0,1.0,>100k,Furnished,49000
,1 BHK,580.0,Mira Road East,Mumbai,19.28087616,72.87459564,1.0,0.0,0,Semi-Furnished,16000
Independent Floor ,3 BHK,2856.0,Shanti Niketan,Delhi,28.57792091,77.16937256,3.0,2.0,>100k,Unfurnished,301012
Apartment ,2 BHK,963.0,Wagholi,Pune,18.59403992,74.00275421,2.0,2.0,<=100k,Unfurnished,12000
Apartment ,3 BHK,1600.0,Balewadi,Pune,18.57207489,73.77645111,3.0,3.0,<=100k,Unfurnished,33000
Apartment ,1 BHK,700.0,Chembur,Mumbai,19.05427933,72.89211273,1.0,0.0,0,Unfurnished,42500
,3 BHK,1300.0,Goregaon East,Mumbai,19.17523766,72.87052917,3.0,0.0,0,Furnished,70000
Independent Floor ,4 BHK,5896.0,Hauz Khas,Delhi,28.55542183,77.20988464,4.0,2.0,>100k,Unfurnished,301022
,4 BHK,5562.0,Sainik Farm,Delhi,28.50527763,77.20741272,4.0,3.0,>100k,Unfurnished,301020
Apartment ,2 BHK,,Kharadi,Pune,18.55659676,73.94007111,2.0,0.0,<=100k,Furnished,21000
Independent Floor ,3 BHK,900.0,Poorvi Pitampura,Delhi,28.70433044,77.14995575,2.0,1.0,<=100k,Semi-Furnished,29000
Apartment ,3 BHK,1500.0,Malad West,Mumbai,19.14728546,72.79506683,3.0,0.0,0,Furnished,88500
,3 BHK,3600.0,Green Park Extension,Delhi,28.55844879,77.20293427,3.0,0.0,0,Semi-Furnished,85000
,1 BHK,350.0,Baner,Pune,18.56982231,73.77074432,,0.0,<=100k,Furnished,17000
,2 BHK,1241.0,Ghansoli,Mumbai,19.11757469,72.99636841,2.0,4.0,>100k,Unfurnished,46000
Independent Floor ,3 BHK,1300.0,laxmi nagar,Delhi,28.63550949,77.26966095,,0.0,0,Furnished,20000
Independent Floor ,3 BHK,1800.0,Naraina,Delhi,28.63214111,77.13885498,2.0,0.0,0,Semi-Furnished,40000
Independent Floor ,3 BHK,2856.0,New Friends Colony,Delhi,28.56705093,77.27355957,3.0,2.0,,Unfurnished,301022
Independent Floor ,4 BHK,3600.0,Greater Kailash,Delhi,28.53398132,77.24250031,4.0,0.0,,Semi-Furnished,300000
Apartment ,2 BHK,900.0,Andheri West,Mumbai,19.13791656,72.81115723,2.0,0.0,0,Furnished,75000
Apartment ,3 BHK,1800.0,Chembur,Mumbai,19.05443382,72.90036011,3.0,0.0,0,Semi-Furnished,150000
Apartment ,1 BHK,650.0,Dombivali,Mumbai,19.20754051,73.111763,2.0,0.0,0,Semi-Furnished,16000
Apartment ,3 BHK,1570.0,Borivali East,Mumbai,19.2212677,72.85808563,3.0,0.0,>100k,Unfurnished,90000
Independent Floor ,2 BHK,1220.0,Chattarpur,Delhi,28.48923111,77.18061829,2.0,0.0,0,Semi-Furnished,16000
Apartment ,2 BHK,915.0,Bandra West,Mumbai,19.0483017,72.82282257,2.0,0.0,>100k,Furnished,190000
Independent Floor ,3 BHK,2856.0,Maharani Bagh,Delhi,28.57262039,77.26422119,3.0,2.0,>100k,Unfurnished,301012
Apartment ,2 BHK,1901.0,Kalyan West,Mumbai,19.24119949,73.12905884,2.0,2.0,<=100k,Semi-Furnished,14000
Studio Apartment ,1 RK,350.0,Karve Nagar,Pune,18.49023247,73.819664,1.0,0.0,0,Unfurnished,11000
Apartment ,2 BHK,700.0,Bhandup East,Mumbai,19.14496231,72.94623566,,0.0,0,Semi-Furnished,32000
Apartment ,1 BHK,1200.0,Ghansoli,Mumbai,19.12964439,72.99658203,2.0,4.0,<=100k,Unfurnished,26500
Apartment ,3 BHK,1639.0,Sector 2 Dwarka,Delhi,28.59692764,77.06732941,,0.0,<=100k,Semi-Furnished,45000
,2 BHK,1056.0,Lohegaon,Pune,18.62320328,73.91668701,2.0,0.0,0,Semi-Furnished,22000
Apartment ,2 BHK,1113.0,Kanjurmarg,Mumbai,19.12844658,72.93025208,2.0,0.0,0,Semi-Furnished,48000
,1 BHK,350.0,Andheri West,Mumbai,19.12863541,72.842659,1.0,1.0,<=100k,Semi-Furnished,22500
Apartment ,1 BHK,420.0,Malad West,Mumbai,19.20204163,72.81889343,1.0,0.0,0,Unfurnished,19000
Apartment ,2 BHK,1186.0,Wagholi,Pune,18.58410645,74.00319672,2.0,0.0,<=100k,Semi-Furnished,24000
Apartment ,2 BHK,600.0,Chembur,Mumbai,19.06437302,72.89280701,1.0,0.0,0,Semi-Furnished,47000
,3 BHK,2856.0,New Friends Colony,Delhi,28.56705093,77.27355957,3.0,3.0,>100k,Unfurnished,301011
Apartment ,2 BHK,800.0,Kandivali West,Mumbai,19.20986748,72.83059692,2.0,0.0,0,Furnished,42000
Apartment ,2 BHK,1000.0,Mira Road East,Mumbai,19.28087616,72.87459564,2.0,0.0,0,Unfurnished,17500
Independent Floor ,3 BHK,2856.0,Niti Bagh,Delhi,28.55949974,77.21679688,3.0,2.0,>100k,Unfurnished,301102
,3 BHK,1200.0,Goregaon West,Mumbai,19.16257477,72.83396149,,0.0,>100k,Unfurnished,52000
Apartment ,4 BHK,2300.0,Malabar Hill,Mumbai,18.95371056,72.8004303,4.0,0.0,,Furnished,400000
Apartment ,3 BHK,1300.0,IP Extension,Delhi,28.62976646,77.30672455,2.0,1.0,<=100k,Semi-Furnished,25000
Apartment ,1 BHK,650.0,Kharghar,Mumbai,19.05057526,73.06804657,1.0,0.0,,Semi-Furnished,15000
Independent Floor ,4 BHK,5896.0,Hauz Khas,Delhi,28.55542183,77.20988464,4.0,2.0,>100k,Unfurnished,301011
Apartment ,2 BHK,1090.0,Wagholi,Pune,18.58792686,73.98773193,,2.0,<=100k,Semi-Furnished,14000
Apartment ,2 BHK,1250.0,Wakad,Pune,18.60812569,73.7625351,2.0,2.0,<=100k,Unfurnished,16000
Independent House ,4 BHK,5896.0,Vasant Vihar,Delhi,28.55739021,77.15714264,4.0,2.0,>100k,Unfurnished,410101
,2 BHK,800.0,Andheri West,Mumbai,19.13937759,72.82843781,2.0,0.0,0,Furnished,75000
Apartment ,2 BHK,940.0,Borivali East,Mumbai,19.22451973,72.86052704,2.0,0.0,>100k,Unfurnished,46000
Independent Floor ,4 BHK,5896.0,Jor bagh,Delhi,28.67728996,77.15930176,4.0,2.0,,Unfurnished,301012
Apartment ,2 BHK,918.0,Dombivali,Mumbai,19.16758537,73.07501221,2.0,0.0,0,Unfurnished,13500
Apartment ,2 BHK,1150.0,Andheri East,Mumbai,19.12584686,72.85384369,2.0,0.0,0,Unfurnished,68000
Villa ,5 BHK,5896.0,Malcha Marg,Delhi,28.60173035,77.18534088,4.0,2.0,>100k,Unfurnished,1418181
Apartment ,2 BHK,1000.0,Kondhwa,Pune,18.47803879,73.88882446,2.0,1.0,<=100k,Semi-Furnished,23000
Apartment ,2 BHK,900.0,Borivali East,Mumbai,19.22686195,72.86437988,2.0,0.0,>100k,Unfurnished,40000
Apartment ,2 BHK,850.0,Kurla,Mumbai,19.07773018,72.88562012,2.0,0.0,0,Semi-Furnished,60000
Apartment ,3 BHK,3000.0,Greater kailash 1,Delhi,28.54862404,77.23415375,3.0,0.0,0,Semi-Furnished,125000
Apartment ,1 BHK,594.0,Seawoods,Mumbai,19.01486015,73.02294159,2.0,0.0,0,Semi-Furnished,17000
Villa ,2 BHK,1000.0,NIBM,Pune,18.47689629,73.89581299,2.0,1.0,<=100k,Unfurnished,32000
Apartment ,2 BHK,1100.0,Wagholi,Pune,18.59135246,73.97054291,2.0,0.0,,Semi-Furnished,20000
Apartment ,3 BHK,1375.0,Saket,Delhi,28.52227592,77.21440887,3.0,2.0,<=100k,Semi-Furnished,50000
Apartment ,2 BHK,980.0,Andheri East,Mumbai,19.1243782,72.8874054,2.0,0.0,,Semi-Furnished,48000
Villa ,5 BHK,6521.0,Chattarpur,Delhi,28.49946976,77.19647217,4.0,2.0,>100k,Unfurnished,401012
Apartment ,2 BHK,990.0,Wagholi,Pune,18.59073067,74.00737,2.0,2.0,<=100k,Semi-Furnished,12000
Independent Floor ,5 BHK,6521.0,Panchsheel Park,Delhi,28.54154015,77.21611786,4.0,2.0,>100k,Unfurnished,401105
Apartment ,3 BHK,1352.0,Borivali East,Mumbai,19.2212677,72.85808563,2.0,0.0,0,Unfurnished,59000
Apartment ,2 BHK,710.0,Malad West,Mumbai,19.18646049,72.83118439,2.0,0.0,>100k,Semi-Furnished,53000
Independent Floor ,4 BHK,5896.0,Navjeevan Vihar,Delhi,28.53347588,77.19955444,4.0,2.0,>100k,Unfurnished,401014
Apartment ,2 BHK,931.0,Wagholi,Pune,18.57644653,73.99585724,2.0,1.0,<=100k,Unfurnished,13000
,1 BHK,540.0,Thane West,Mumbai,19.2348175,72.96658325,1.0,0.0,0,Semi-Furnished,15000
,1 BHK,790.0,Dhanori,Pune,18.59564972,73.89535522,1.0,1.0,<=100k,Unfurnished,15000
Apartment ,3 BHK,1500.0,Tardeo,Mumbai,18.96496964,72.80918121,,0.0,0,Furnished,200000
Independent Floor ,3 BHK,3011.0,Jor bagh,Delhi,28.67728996,77.15930176,3.0,2.0,>100k,Unfurnished,410202
Apartment ,2 BHK,1030.0,Tingre Nagar,Pune,18.57511902,73.8852005,,0.0,<=100k,Unfurnished,18000
Apartment ,2 BHK,980.0,Kharghar,Mumbai,19.04971313,73.06507874,2.0,0.0,0,Unfurnished,23000
Apartment ,2 BHK,963.0,Undri,Pune,18.45472336,73.91415405,2.0,0.0,<=100k,Semi-Furnished,14000
Apartment ,3 BHK,1271.0,Wagholi,Pune,18.58803177,73.96559143,3.0,0.0,<=100k,Semi-Furnished,23000
Apartment ,3 BHK,1115.0,Dhayari,Pune,18.45963287,73.79055786,2.0,1.0,,Semi-Furnished,15500
Independent Floor ,4 BHK,2500.0,Panchsheel Park,Delhi,28.54154015,77.21611786,4.0,1.0,>100k,Semi-Furnished,175000
Apartment ,1 BHK,450.0,Andheri West,Mumbai,19.1420002,72.8259964,1.0,0.0,0,Unfurnished,51000
Apartment ,2 BHK,1700.0,Panvel,Mumbai,18.97351646,73.01733398,2.0,0.0,0,Semi-Furnished,23500
Independent Floor ,2 BHK,720.0,Sector 19 Dwarka,Delhi,28.58086967,77.05104828,2.0,0.0,0,Semi-Furnished,30000
Apartment ,2 BHK,1060.0,Wagholi,Pune,18.57534027,73.95858765,2.0,0.0,<=100k,Semi-Furnished,18000
Apartment ,1 BHK,295.0,Mira Road East,Mumbai,19.28027725,72.88612366,1.0,2.0,,Unfurnished,9000
Apartment ,1 BHK,650.0,Thane West,Mumbai,19.26498795,72.9720459,1.0,0.0,0,Semi-Furnished,17500
Independent Floor ,3 BHK,2852.0,Friends Colony,Delhi,28.56834984,77.27211761,3.0,2.0,>100k,Unfurnished,232222
Independent Floor ,2 BHK,1000.0,Tagore Garden Extension,Delhi,28.65128136,77.11876678,2.0,0.0,0,Furnished,32000
Independent House ,5 BHK,5000.0,Wadgaon Sheri,Pune,18.5601635,73.92492676,,0.0,0,Unfurnished,110000
Apartment ,3 BHK,1560.0,Andheri West,Mumbai,19.14388466,72.82450867,3.0,0.0,0,Furnished,160000
Apartment ,2 BHK,997.0,Wagholi,Pune,18.58896446,73.98583984,,2.0,<=100k,Semi-Furnished,12500
Independent House ,4 BHK,5896.0,Navjeevan Vihar,Delhi,28.53347588,77.19955444,,2.0,>100k,Unfurnished,704040
Apartment ,3 BHK,1275.0,Kharadi,Pune,18.54770279,73.93723297,,0.0,,Furnished,35000
,5 BHK,6521.0,Sunder Nagar,Delhi,28.61843681,76.96178436,4.0,2.0,>100k,Unfurnished,301012
Apartment ,2 BHK,,Undri,Pune,18.44856834,73.90751648,2.0,1.0,<=100k,Semi-Furnished,20000
,1 BHK,700.0,Malabar Hill,Mumbai,18.96323395,72.80530548,1.0,0.0,0,Furnished,75000
,2 BHK,1200.0,Paschim Vihar,Delhi,28.65725327,77.09198761,2.0,0.0,0,Furnished,32000
Independent House ,4 BHK,3500.0,Balewadi,Pune,18.58109283,73.77120972,4.0,0.0,0,Semi-Furnished,110000
Apartment ,1 BHK,600.0,Thane West,Mumbai,19.20833969,73.00676727,1.0,0.0,0,Semi-Furnished,18000
Apartment ,2 BHK,800.0,Chembur,Mumbai,19.04731178,72.89689636,2.0,0.0,0,Semi-Furnished,45000
Apartment ,2 BHK,952.0,Mundhwa,Pune,18.53964043,73.94807434,2.0,3.0,<=100k,Semi-Furnished,25000
,3 BHK,1500.0,Janakpuri,Delhi,28.62191963,77.08881378,3.0,2.0,,Semi-Furnished,45000
Apartment ,2 BHK,780.0,Wagholi,Pune,18.58438492,73.99645233,2.0,0.0,0,Semi-Furnished,9500
Apartment ,2 BHK,911.0,Dhanori,Pune,18.60257339,73.90667725,,0.0,,Unfurnished,23000
Apartment ,2 BHK,1050.0,Kalamboli,Mumbai,19.03648758,73.09268188,2.0,0.0,0,Unfurnished,19000
Independent Floor ,5 BHK,6521.0,Vasant Vihar,Delhi,28.55739021,77.15714264,,2.0,>100k,Unfurnished,401010
Apartment ,3 BHK,2205.0,Kharghar,Mumbai,19.04526329,73.06256104,3.0,0.0,0,Semi-Furnished,52000
Independent Floor ,3 BHK,1973.0,South Extension 2,Delhi,28.5687809,77.23298645,3.0,0.0,0,Semi-Furnished,110000
Apartment ,3 BHK,2200.0,Andheri West,Mumbai,19.14317894,72.82242584,3.0,0.0,0,Furnished,140000
Apartment ,1 BHK,,Andheri East,Mumbai,19.10857773,72.88459778,2.0,0.0,0,Unfurnished,47000
Apartment ,2 BHK,1000.0,NIBM Annex Mohammadwadi,Pune,18.4684639,73.9065094,2.0,1.0,<=100k,Unfurnished,29000
Apartment ,1 BHK,500.0,Kalkaji,Delhi,28.5351696,77.25666046,1.0,1.0,<=100k,Furnished,12000
Independent Floor ,3 BHK,2745.0,Safdarjung Enclave,Delhi,28.56125832,77.19052124,3.0,2.0,>100k,Unfurnished,301015
Villa ,4 BHK,5896.0,Chattarpur,Delhi,28.49946976,77.19647217,4.0,2.0,,Unfurnished,405212
Independent Floor ,3 BHK,2856.0,Vasant Vihar,Delhi,28.55739021,77.15714264,3.0,2.0,>100k,Unfurnished,401025
Apartment ,2 BHK,960.0,Dhanori,Pune,18.58354378,73.88654327,2.0,0.0,,Furnished,22000
,7 BHK,9000.0,Greater Kailash,Delhi,28.55015373,77.24145508,7.0,0.0,0,Semi-Furnished,1000000
Apartment ,2 BHK,1325.0,Kharghar,Mumbai,19.07118607,73.07369232,2.0,0.0,<=100k,Semi-Furnished,35000
,1 BHK,700.0,Vasant Kunj,Delhi,28.52632713,77.15073395,2.0,0.0,0,Furnished,25000
Apartment ,1 BHK,535.0,Goregaon East,Mumbai,19.15395355,72.88471222,1.0,0.0,0,Unfurnished,16000
Independent Floor ,2 BHK,,Subhash Nagar,Delhi,28.64027405,77.11063385,2.0,0.0,0,Furnished,25000
Independent Floor ,4 BHK,3150.0,Gulmohar park,Delhi,28.55721092,77.21279144,3.0,0.0,0,Semi-Furnished,115000
Apartment ,2 BHK,826.0,Dombivali,Mumbai,19.20769882,73.11167145,2.0,0.0,<=100k,Semi-Furnished,18000
Apartment ,3 BHK,1400.0,Santacruz East,Mumbai,19.07212448,72.86820221,,0.0,0,Semi-Furnished,130000
Apartment ,2 BHK,1400.0,Vasant Kunj,Delhi,28.52387238,77.16138458,2.0,0.0,0,Semi-Furnished,48000
Apartment ,2 BHK,1075.0,Thane West,Mumbai,19.22845459,72.97849274,2.0,0.0,0,Semi-Furnished,32000
Apartment ,3 BHK,1500.0,Andheri West,Mumbai,19.13508415,72.81461334,3.0,0.0,0,Unfurnished,80000
Independent House ,5 BHK,6521.0,Lodhi Gardens,Delhi,28.59311676,77.22044373,4.0,2.0,>100k,Unfurnished,1216162
Studio Apartment ,1 RK,180.0,Thergaon,Pune,18.61599159,73.77100372,1.0,0.0,0,Unfurnished,5000
,5 BHK,6521.0,Sainik Farm,Delhi,28.50527763,77.20741272,4.0,2.0,>100k,Unfurnished,401012
Studio Apartment ,1 RK,250.0,Andheri East,Mumbai,19.13683128,72.86800385,1.0,0.0,,Unfurnished,15500
Apartment ,1 BHK,675.0,Dadar West,Mumbai,19.01633453,72.83518219,1.0,0.0,0,Furnished,60000
,5 BHK,6521.0,Sunder Nagar,Delhi,28.61843681,76.96178436,4.0,2.0,>100k,Unfurnished,301022
